ix	type	id	bnf_code	nm	form_route
1136	amp	334511000001106	0304010I0AAAAAA	Cetirizine 10mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1137	amp	533411000001107	0304010I0AAAAAA	Cetirizine 10mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1138	amp	609311000001101	0304010I0AAAAAA	Cetirizine 10mg tablets (Teva UK Ltd)	tablet.oral
1139	amp	626511000001106	0304010I0AAAAAA	Cetirizine 10mg tablets (Actavis UK Ltd)	tablet.oral
1140	amp	717211000001106	0304010I0AAAAAA	Cetirizine 10mg tablets (Ranbaxy (UK) Ltd)	tablet.oral
1141	amp	775711000001104	0304010I0AAAAAA	Cetirizine 10mg tablets (Mylan)	tablet.oral
1142	amp	796711000001103	0304010I0AAAAAA	Cetirizine 10mg tablets (Sandoz Ltd)	tablet.oral
1143	amp	4379711000001106	0304010I0AAAAAA	Cetirizine 10mg tablets (IVAX Pharmaceuticals UK Ltd)	tablet.oral
1144	amp	10450611000001100	0304010I0AAAAAA	Cetirizine 10mg tablets (Arrow Generics Ltd)	tablet.oral
1145	amp	11011911000001106	0304010I0AAAAAA	Cetirizine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)	tablet.oral
1146	amp	11400711000001105	0304010I0AAAAAA	Cetirizine 10mg tablets (PLIVA Pharma Ltd)	tablet.oral
1147	amp	11402611000001100	0304010I0AAAAAA	Cetirizine 10mg tablets (Almus Pharmaceuticals Ltd)	tablet.oral
1148	amp	11588011000001100	0304010I0AAAAAA	Cetirizine 10mg tablets (Dexcel-Pharma Ltd)	tablet.oral
1149	amp	14160911000001102	0304010I0AAAAAA	Cetirizine 10mg tablets (Healthcare Pharma Ltd)	tablet.oral
1150	amp	15074911000001101	0304010I0AAAAAA	Cetirizine 10mg tablets (Sigma Pharmaceuticals Plc)	tablet.oral
1151	amp	15157811000001106	0304010I0AAAAAA	Cetirizine 10mg tablets (Wockhardt UK Ltd)	tablet.oral
1152	amp	15988411000001103	0304010I0AAAAAA	Cetirizine 10mg tablets (Bristol Laboratories Ltd)	tablet.oral
1153	amp	17854311000001100	0304010I0AAAAAA	Cetirizine 10mg tablets (Phoenix Healthcare Distribution Ltd)	tablet.oral
1154	amp	18067211000001102	0304010I0AAAAAA	Cetirizine 10mg tablets (Fannin UK Ltd)	tablet.oral
1155	amp	19712911000001108	0304010I0AAAAAA	Cetirizine 10mg tablets (DE Pharmaceuticals)	tablet.oral
1156	amp	21832411000001100	0304010I0AAAAAA	Cetirizine 10mg tablets (Waymade Healthcare Plc)	tablet.oral
1157	amp	22331711000001103	0304010I0AAAAAA	Cetirizine 10mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)	tablet.oral
1158	amp	24421011000001100	0304010I0AAAAAA	Cetirizine 10mg tablets (Bell,Sons & Co (Druggists) Ltd)	tablet.oral
1159	amp	30012911000001108	0304010I0AAAAAA	Cetirizine 10mg tablets (Mawdsley-Brooks & Company Ltd)	tablet.oral
1160	amp	31008411000001106	0304010I0AAAAAA	Cetirizine 10mg tablets (Vantage)	tablet.oral
1161	amp	32652911000001102	0304010I0AAAAAA	Cetirizine 10mg tablets (Crescent Pharma Ltd)	tablet.oral
1162	amp	33932911000001109	0304010I0AAAAAA	Cetirizine 10mg tablets (Somex Pharma)	tablet.oral
1163	amp	218111000001106	0304010I0BBAAAA	Zirtek 10mg tablets (UCB Pharma Ltd)	tablet.oral
1164	amp	88211000001106	0304010I0BBACAA	Zirtek Allergy 10mg tablets (UCB Pharma Ltd)	tablet.oral
1165	amp	9726211000001109	0304010I0BBAFAA	Zirtek Allergy Relief 10mg tablets (UCB Pharma Ltd)	tablet.oral
1166	amp	513911000001105	0304010I0BDAAAA	Cetirocol 10mg tablets (Teva UK Ltd)	tablet.oral
1167	amp	33744411000001103	0304010I0BEAGAA	Benadryl Allergy One A Day 10mg tablets (McNeil Products Ltd)	tablet.oral
1168	amp	692911000001107	0304010I0BFAAAA	Piriteze Allergy 10mg tablets (GlaxoSmithKline Consumer Healthcare)	tablet.oral
1169	amp	11493011000001100	0304010I0BKAAAA	Pollenshield Hayfever Relief 10mg tablets (Actavis UK Ltd)	tablet.oral
1170	amp	12430011000001100	0304010I0BKABAA	Pollenshield Hayfever 10mg tablets (Actavis UK Ltd)	tablet.oral
1171	amp	14241711000001100	0304010I0BLAAAA	Numark Hayfever & Allergy Relief 10mg tablets (Numark Ltd)	tablet.oral
1172	amp	7906711000001109	0304010I0BMAAAA	Lloydspharmacy Hayfever and Allergy Relief 10mg tablets (Lloyds Pharmacy Ltd)	tablet.oral
1173	amp	25325911000001104	0304010I0BPAAAA	Allacan 10mg tablets (Bristol Laboratories Ltd)	tablet.oral
1174	amp	28973611000001106	0304010I0BQAAAA	BecoAllergy 10mg tablets (Omega Pharma Ltd)	tablet.oral
1175	amp	34787611000001101	0304010J0AAABAB	Hydroxyzine 10mg tablets (Zentiva)	tablet.oral
1176	amp	34894411000001107	0304010J0AAABAB	Hydroxyzine 10mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1177	amp	34905911000001105	0304010J0AAABAB	Hydroxyzine 10mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1178	amp	37389511000001100	0304010J0AAABAB	Hydroxyzine 10mg tablets (DE Pharmaceuticals)	tablet.oral
1179	amp	34788211000001104	0304010J0AAACAC	Hydroxyzine 25mg tablets (Zentiva)	tablet.oral
1180	amp	34894611000001105	0304010J0AAACAC	Hydroxyzine 25mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1181	amp	34906111000001101	0304010J0AAACAC	Hydroxyzine 25mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1182	amp	36043611000001106	0304010J0AAACAC	Hydroxyzine 25mg tablets (Medreich Plc)	tablet.oral
1183	amp	37389811000001102	0304010J0AAACAC	Hydroxyzine 25mg tablets (DE Pharmaceuticals)	tablet.oral
1184	amp	509211000001102	0304010J0BBAAAB	Atarax 10mg tablets (Alliance Pharmaceuticals Ltd)	tablet.oral
1185	amp	439511000001100	0304010J0BBABAC	Atarax 25mg tablets (Alliance Pharmaceuticals Ltd)	tablet.oral
1186	amp	864411000001102	0304010J0BCABAC	Ucerax 25mg tablets (UCB Pharma Ltd)	tablet.oral
1187	amp	18765411000001106	0304010K0AAABAB	Cyproheptadine 4mg tablets (Special Order)	tablet.oral
1188	amp	146411000001106	0304010K0BBAAAB	Periactin 4mg tablets (Teva UK Ltd)	tablet.oral
1189	amp	29000311000001107	0304010N0AAAGAG	Diphenhydramine 25mg tablets (Colorama Pharmaceuticals Ltd)	tablet.oral
1190	amp	29002711000001105	0304010N0AAAGAG	Diphenhydramine 25mg tablets (Crescent Pharma Ltd)	tablet.oral
1191	amp	30927211000001100	0304010N0AAAGAG	Diphenhydramine 25mg tablets (DE Pharmaceuticals)	tablet.oral
1192	amp	31990511000001102	0304010N0AAAGAG	Diphenhydramine 25mg tablets (Ennogen Healthcare Ltd)	tablet.oral
1193	amp	29000511000001101	0304010N0AAAPAP	Diphenhydramine 50mg tablets (Colorama Pharmaceuticals Ltd)	tablet.oral
1194	amp	29002911000001107	0304010N0AAAPAP	Diphenhydramine 50mg tablets (Crescent Pharma Ltd)	tablet.oral
1195	amp	30927411000001101	0304010N0AAAPAP	Diphenhydramine 50mg tablets (DE Pharmaceuticals)	tablet.oral
1196	amp	31991011000001101	0304010N0AAAPAP	Diphenhydramine 50mg tablets (Ennogen Healthcare Ltd)	tablet.oral
1197	amp	3380211000001101	0304010N0BCAAAG	Histergan 25mg tablets (Norma Chemicals Ltd)	tablet.oral
1198	amp	3379711000001108	0304010N0BFACAG	Nytol 25mg tablets (Omega Pharma Ltd)	tablet.oral
1199	amp	798211000001106	0304010N0BFADAP	Nytol One-A-Night 50mg tablets (Omega Pharma Ltd)	tablet.oral
1200	amp	9105111000001107	0304010N0BHACAP	Sleepeaze 50mg tablets (The Boots Company Plc)	tablet.oral
1201	amp	18042811000001106	0304010N0BHADAG	Sleepeaze 25mg tablets (The Boots Company Plc)	tablet.oral
1202	amp	10185611000001101	0304010N0BJAAAG	Numark Night Time Sleep Aid 25mg tablets (Numark Ltd)	tablet.oral
1203	amp	24587111000001106	0304010N0BJABAP	Numark Night Time Sleep Aid 50mg tablets (Numark Ltd)	tablet.oral
1204	amp	7910411000001103	0304010N0BKABAP	Lloydspharmacy Extra Strength Sleep Aid 50mg tablets (Lloyds Pharmacy Ltd)	tablet.oral
1205	amp	15364911000001106	0304010N0BLAAAG	Paxidorm 25mg tablets (Norma Chemicals Ltd)	tablet.oral
1206	amp	3380611000001104	0304010N0BQABAG	Dreemon 25mg tablets (E M Pharma)	tablet.oral
1207	amp	17303311000001106	0304010N0BTAAAP	Galpharm One a Night Nightcalm 50mg tablets (Galpharm International Ltd)	tablet.oral
1208	amp	34674611000001106	0304010N0BUABAP	Lunox Max Strength Sleep Aid 50mg tablets (Crescent Pharma Ltd)	tablet.oral
1209	amp	34511211000001106	0304010N0BVAAAG	Sleep Aid 25mg tablets (Tor Generics Ltd)	tablet.oral
1210	amp	21697311000001106	0304010W0AAADAD	Promethazine hydrochloride 10mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1211	amp	28379011000001108	0304010W0AAADAD	Promethazine hydrochloride 10mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1212	amp	30079911000001107	0304010W0AAADAD	Promethazine hydrochloride 10mg tablets (DE Pharmaceuticals)	tablet.oral
1213	amp	32808511000001107	0304010W0AAADAD	Promethazine hydrochloride 10mg tablets (Genesis Pharmaceuticals Ltd)	tablet.oral
1214	amp	35427811000001109	0304010W0AAALAL	Promethazine hydrochloride 25mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1215	amp	35773011000001103	0304010W0AAALAL	Promethazine hydrochloride 25mg tablets (Teva UK Ltd)	tablet.oral
1216	amp	36468711000001106	0304010W0AAALAL	Promethazine hydrochloride 25mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1217	amp	547211000001103	0304010W0BBAAAD	Phenergan 10mg tablets (Sanofi)	tablet.oral
1218	amp	351811000001108	0304010W0BBABAL	Phenergan 25mg tablets (Sanofi)	tablet.oral
1219	amp	227211000001108	0304010W0BBAIAL	Phenergan Nightime 25mg tablets (Sanofi)	tablet.oral
1220	amp	4214611000001101	0304010W0BCAAAE	Sominex 20mg tablets (Teva UK Ltd)	tablet.oral
1221	amp	16031911000001104	0304010Y0AAADAD	Alimemazine 10mg tablets (Zentiva)	tablet.oral
1222	amp	16164711000001104	0304010Y0AAADAD	Alimemazine 10mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1223	amp	16441511000001103	0304010Y0AAADAD	Alimemazine 10mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1224	amp	19703111000001101	0304010Y0AAADAD	Alimemazine 10mg tablets (DE Pharmaceuticals)	tablet.oral
1225	amp	21262711000001108	0304010Y0AAADAD	Alimemazine 10mg tablets (Sigma Pharmaceuticals Plc)	tablet.oral
1226	amp	21838011000001107	0304010Y0AAADAD	Alimemazine 10mg tablets (Cubic Pharmaceuticals Ltd)	tablet.oral
1227	amp	22200711000001106	0304010Y0AAADAD	Alimemazine 10mg tablets (Phoenix Healthcare Distribution Ltd)	tablet.oral
1228	amp	37337911000001105	0304010Y0AAADAD	Alimemazine 10mg tablets (Advanz Pharma)	tablet.oral
1229	amp	658211000001105	0304010Y0BBAAAD	Vallergan 10mg tablets (Sanofi)	tablet.oral
1230	amp	32203511000001106	0603010I0AAACAC	Fludrocortisone 100microgram tablets (Mylan)	tablet.oral
1231	amp	32419211000001107	0603010I0AAACAC	Fludrocortisone 100microgram tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1232	amp	32502211000001108	0603010I0AAACAC	Fludrocortisone 100microgram tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1233	amp	36892511000001109	0603010I0AACACA	Fludrocortisone 50microgram tablets (Special Order)	tablet.oral
1234	amp	838111000001105	0603010I0BBAAAC	Florinef 100microgram tablets (Aspen Pharma Trading Ltd)	tablet.oral
1235	amp	3804311000001103	0603020B0BBAAAB	Betnelan 500microgram tablets (Focus Pharmaceuticals Ltd)	tablet.oral
1236	amp	21142211000001109	0603020C0AAABAB	Betamethasone 500microgram soluble tablets sugar free (RPH Pharmaceuticals AB)	tablet.oral
1237	amp	21229111000001106	0603020C0AAABAB	Betamethasone 500microgram soluble tablets sugar free (A A H Pharmaceuticals Ltd)	tablet.oral
1238	amp	21232511000001108	0603020C0AAABAB	Betamethasone 500microgram soluble tablets sugar free (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1239	amp	22203611000001106	0603020C0AAABAB	Betamethasone 500microgram soluble tablets sugar free (Phoenix Healthcare Distribution Ltd)	tablet.oral
1240	amp	37108411000001101	0603020C0AAABAB	Betamethasone 500microgram soluble tablets sugar free (DE Pharmaceuticals)	tablet.oral
1241	amp	3694811000001103	0603020C0BBAAAB	Betnesol 500microgram soluble tablets (Focus Pharmaceuticals Ltd)	tablet.oral
1242	amp	3669611000001101	0603020F0AAAHAH	Cortisone 25mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1243	amp	3670511000001103	0603020F0AAAHAH	Cortisone 25mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1244	amp	11556011000001106	0603020F0AAAHAH	Cortisone 25mg tablets (Sanofi)	tablet.oral
1245	amp	20093711000001103	0603020F0AAAHAH	Cortisone 25mg tablets (Special Order)	tablet.oral
1246	amp	3286511000001105	0603020G0AAABAB	Dexamethasone 500microgram tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1247	amp	3287811000001105	0603020G0AAABAB	Dexamethasone 500microgram tablets (Organon Laboratories Ltd)	tablet.oral
1248	amp	3288811000001109	0603020G0AAABAB	Dexamethasone 500microgram tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1249	amp	15245611000001104	0603020G0AAABAB	Dexamethasone 500microgram tablets (Essential Generics Ltd)	tablet.oral
1250	amp	24672711000001108	0603020G0AAABAB	Dexamethasone 500microgram tablets (Teva UK Ltd)	tablet.oral
1251	amp	29803711000001101	0603020G0AAABAB	Dexamethasone 500microgram tablets (Sigma Pharmaceuticals Plc)	tablet.oral
1252	amp	30047811000001109	0603020G0AAABAB	Dexamethasone 500microgram tablets (DE Pharmaceuticals)	tablet.oral
1253	amp	32064711000001105	0603020G0AAABAB	Dexamethasone 500microgram tablets (Aspire Pharma Ltd)	tablet.oral
1254	amp	35477511000001105	0603020G0AAABAB	Dexamethasone 500microgram tablets (Consilient Health Ltd)	tablet.oral
1255	amp	37220711000001102	0603020G0AAABAB	Dexamethasone 500microgram tablets (Martindale Pharmaceuticals Ltd)	tablet.oral
1256	amp	38039211000001104	0603020G0AAABAB	Dexamethasone 500microgram tablets (Actavis UK Ltd)	tablet.oral
1257	amp	3290311000001101	0603020G0AAADAD	Dexamethasone 2mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1258	amp	3291411000001104	0603020G0AAADAD	Dexamethasone 2mg tablets (Aspen Pharma Trading Ltd)	tablet.oral
1259	amp	3292011000001100	0603020G0AAADAD	Dexamethasone 2mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1260	amp	15104911000001100	0603020G0AAADAD	Dexamethasone 2mg tablets (Sigma Pharmaceuticals Plc)	tablet.oral
1261	amp	15628711000001100	0603020G0AAADAD	Dexamethasone 2mg tablets (Teva UK Ltd)	tablet.oral
1262	amp	17890811000001109	0603020G0AAADAD	Dexamethasone 2mg tablets (Phoenix Healthcare Distribution Ltd)	tablet.oral
1263	amp	17967911000001107	0603020G0AAADAD	Dexamethasone 2mg tablets (Almus Pharmaceuticals Ltd)	tablet.oral
1264	amp	21925111000001105	0603020G0AAADAD	Dexamethasone 2mg tablets (Waymade Healthcare Plc)	tablet.oral
1265	amp	23968511000001105	0603020G0AAADAD	Dexamethasone 2mg tablets (DE Pharmaceuticals)	tablet.oral
1266	amp	30809411000001107	0603020G0AAADAD	Dexamethasone 2mg tablets (Mawdsley-Brooks & Company Ltd)	tablet.oral
1267	amp	32404811000001106	0603020G0AAADAD	Dexamethasone 2mg tablets (Kent Pharmaceuticals Ltd)	tablet.oral
1268	amp	33634511000001106	0603020G0AAADAD	Dexamethasone 2mg tablets (Actavis UK Ltd)	tablet.oral
1269	amp	34045511000001104	0603020G0AAADAD	Dexamethasone 2mg tablets (Aspire Pharma Ltd)	tablet.oral
1270	amp	37221211000001103	0603020G0AAADAD	Dexamethasone 2mg tablets (Martindale Pharmaceuticals Ltd)	tablet.oral
1271	amp	33497811000001107	0603020G0AACICI	Dexamethasone 4mg tablets (Consilient Health Ltd)	tablet.oral
1272	amp	33557411000001107	0603020G0AACICI	Dexamethasone 4mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1273	amp	34464111000001106	0603020G0AACICI	Dexamethasone 4mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1274	amp	35560411000001105	0603020G0AACICI	Dexamethasone 4mg tablets (Teva UK Ltd)	tablet.oral
1275	amp	37236811000001109	0603020G0AACICI	Dexamethasone 4mg tablets (DE Pharmaceuticals)	tablet.oral
1276	amp	37628711000001102	0603020G0AACICI	Dexamethasone 4mg tablets (Advanz Pharma)	tablet.oral
1277	amp	35561711000001107	0603020G0AACKCK	Dexamethasone 8mg tablets (Teva UK Ltd)	tablet.oral
1278	amp	35632011000001100	0603020G0AACKCK	Dexamethasone 8mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1279	amp	3756411000001107	0603020I0BBAAAA	Calcort 6mg tablets (Sanofi)	tablet.oral
1280	amp	13614311000001105	0603020J0AAADAD	Hydrocortisone 10mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1281	amp	13661711000001105	0603020J0AAADAD	Hydrocortisone 10mg tablets (Accord Healthcare Ltd)	tablet.oral
1282	amp	13806811000001104	0603020J0AAADAD	Hydrocortisone 10mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1283	amp	15092711000001102	0603020J0AAADAD	Hydrocortisone 10mg tablets (Sigma Pharmaceuticals Plc)	tablet.oral
1284	amp	17930211000001109	0603020J0AAADAD	Hydrocortisone 10mg tablets (Phoenix Healthcare Distribution Ltd)	tablet.oral
1285	amp	17973911000001105	0603020J0AAADAD	Hydrocortisone 10mg tablets (Almus Pharmaceuticals Ltd)	tablet.oral
1286	amp	18392311000001107	0603020J0AAADAD	Hydrocortisone 10mg tablets (Teva UK Ltd)	tablet.oral
1287	amp	22044411000001106	0603020J0AAADAD	Hydrocortisone 10mg tablets (Waymade Healthcare Plc)	tablet.oral
1288	amp	24154111000001101	0603020J0AAADAD	Hydrocortisone 10mg tablets (DE Pharmaceuticals)	tablet.oral
1289	amp	32711611000001102	0603020J0AAADAD	Hydrocortisone 10mg tablets (Alissa Healthcare Research Ltd)	tablet.oral
1290	amp	33423211000001105	0603020J0AAADAD	Hydrocortisone 10mg tablets (Advanz Pharma)	tablet.oral
1291	amp	34616211000001108	0603020J0AAADAD	Hydrocortisone 10mg tablets (Bristol Laboratories Ltd)	tablet.oral
1292	amp	34957811000001100	0603020J0AAADAD	Hydrocortisone 10mg tablets (Genesis Pharmaceuticals Ltd)	tablet.oral
1293	amp	35108911000001105	0603020J0AAADAD	Hydrocortisone 10mg tablets (Flynn Pharma Ltd)	tablet.oral
1294	amp	36508411000001105	0603020J0AAADAD	Hydrocortisone 10mg tablets (Resolution Chemicals Ltd)	tablet.oral
1295	amp	37126311000001101	0603020J0AAADAD	Hydrocortisone 10mg tablets (Mawdsley-Brooks & Company Ltd)	tablet.oral
1296	amp	37494211000001109	0603020J0AAADAD	Hydrocortisone 10mg tablets (NorthStar Healthcare Unlimited Company)	tablet.oral
1297	amp	38070711000001101	0603020J0AAADAD	Hydrocortisone 10mg tablets (Mibe Pharma UK Ltd)	tablet.oral
1298	amp	13614511000001104	0603020J0AAAEAE	Hydrocortisone 20mg tablets (A A H Pharmaceuticals Ltd)	tablet.oral
1299	amp	13661911000001107	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Accord Healthcare Ltd)	tablet.oral
1300	amp	13807011000001108	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Alliance Healthcare (Distribution) Ltd)	tablet.oral
1301	amp	15092911000001100	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Sigma Pharmaceuticals Plc)	tablet.oral
1302	amp	17930411000001108	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Phoenix Healthcare Distribution Ltd)	tablet.oral
1303	amp	17974111000001109	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Almus Pharmaceuticals Ltd)	tablet.oral
1304	amp	18394311000001100	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Teva UK Ltd)	tablet.oral
1305	amp	22044611000001109	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Waymade Healthcare Plc)	tablet.oral
1306	amp	24154311000001104	0603020J0AAAEAE	Hydrocortisone 20mg tablets (DE Pharmaceuticals)	tablet.oral
1307	amp	29837011000001103	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Sovereign Medical Ltd)	tablet.oral
1308	amp	32407611000001101	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Kent Pharmaceuticals Ltd)	tablet.oral
1309	amp	34616411000001107	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Bristol Laboratories Ltd)	tablet.oral
1310	amp	34702511000001102	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Advanz Pharma)	tablet.oral
1311	amp	34958011000001107	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Genesis Pharmaceuticals Ltd)	tablet.oral
1312	amp	35109111000001100	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Flynn Pharma Ltd)	tablet.oral
1313	amp	36508611000001108	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Resolution Chemicals Ltd)	tablet.oral
1314	amp	37089411000001100	0603020J0AAAEAE	Hydrocortisone 20mg tablets (Mawdsley-Brooks & Company Ltd)	tablet.oral
1315	amp	38063711000001102	0603020J0AAAEAE	Hydrocortisone 20mg tablets (NorthStar Healthcare Unlimited Company)	tablet.oral
1316	amp	197211000001101	0603020J0BCAAAD	Hydrocortone 10mg tablets (Auden McKenzie (Pharma Division) Ltd)	tablet.oral
1317	amp	706611000001109	0603020J0BCABAE	Hydrocortone 20mg tablets (Auden McKenzie (Pharma Division) Ltd)	tablet.oral
1318	amp	36917711000001106	0603020J0BGAAAD	Hydventia 10mg tablets (OcXia)	tablet.oral
1319	amp	36917511000001101	0603020J0BGABAE	Hydventia 20mg tablets (OcXia)	tablet.oral
1320	amp	4051211000001101	0603020S0BBAAAA	Medrone 2mg tablets (Pfizer Ltd)	tablet.oral
1321	amp	4051611000001104	0603020S0BBABAB	Medrone 4mg tablets (Pfizer Ltd)	tablet.oral
1322	amp	4051911000001105	0603020S0BBACAC	Medrone 16mg tablets (Pfizer Ltd)	tablet.oral
