month,name,practice,items
2020-09-01,ROMAN ROAD HEALTH CENTRE,P81709,3
2020-09-01,MARTONSIDE MEDICAL CENTRE,A81020,3
2020-09-01,CHEAM FAMILY PRACTICE,H85105,3
2020-12-01,THE MANOR PRACTICE,F86011,3
2021-05-01,BARRINGTON MEDICAL CENTRE,P91603,3
2021-05-01,MANOR HOUSE SURGERY,C82102,3
2021-05-01,DIAMOND HEALTH GROUP,L85022,3
2021-05-01,GROSVENOR & ST JAMES MEDICAL CENTRE,G82041,3
2021-05-01,CLAPHAM FAMILY PRACTICE,G85011,3
2021-02-01,LUDLOW - PORTCULLIS,M82043,3
2021-02-01,"HIGH STREET SURGERY, EPPING",F81072,3
2021-02-01,THE MOSS PRACTICE,B82013,3
2021-02-01,BURDWOOD SURGERY,K81102,3
2021-02-01,MARSDEN RD. HEALTH CENTRE,A88003,3
2021-01-01,ODDFELLOWS HALL & ST CLEMENTS,Y00999,3
2021-01-01,MEADOWBROOK SURGERY,M87001,3
2020-08-01,LEVER CHAMBERS 2,P82013,3
2020-08-01,OXFORD STREET SURGERY,A82050,3
2020-08-01,GLOUCESTER ROAD MEDICAL CENTRE,L81078,3
2020-08-01,RIVERSDALE SURGERY,C81069,3
2020-08-01,MIDDLETON HEALTH CENTRE,Y02795,3
2020-08-01,HAREFIELD PRACTICE,E86007,3
2020-08-01,THE GARTH,A81032,3
2020-08-01,NORTH BADDESLEY SURGERY,J82121,3
2020-08-01,HALL GREEN SURGERY,P81084,3
2020-08-01,RIVERPORT MEDICAL PRACTICE,D81606,3
2021-02-01,HIGHCLIFFE MEDICAL CENTRE,J81028,3
2021-02-01,MOREDON MEDICAL CENTRE,J83031,3
2021-01-01,WOOLPIT HEALTH CENTRE,D83055,3
2021-01-01,ST AUSTELL HEALTH GROUP,Y04957,3
2021-01-01,ASHTON VIEW MEDICAL CTR,B86623,3
2021-03-01,ALDERMOOR SURGERY,J82092,3
2021-03-01,MARKET SURGERY,C87029,3
2021-03-01,HOMEWELL.CURLEW PRACTICE,J82196,3
2021-03-01,COTSWOLD MEDICAL PRACTICE,L84038,3
2021-03-01,FOWEY RIVER PRACTICE,L82035,3
2021-03-01,MAJOR OAK MEDICAL PRACTICE,C84113,3
2021-03-01,RED HOUSE SURGERY,D81054,3
2021-03-01,WEST COMMON LANE TEACHING PRACTICE,B81118,3
2021-03-01,OLD ROAD SURGERY,F81212,3
2021-03-01,THE JUNCTION MEDICAL PRACTICE,F83674,3
2021-03-01,THE MAGNA GROUP PRACTICE,C87006,3
2021-03-01,VICTORIA ROAD SURGERY,H82041,3
2020-11-01,VILLAGE SURGERY,C87022,3
2020-11-01,THE VALKYRIE SURGERY,F81097,3
2020-11-01,THE CROFT SURGERY,A82029,3
2020-11-01,HOLBROOKS HEALTH TEAM,M86032,3
2020-11-01,THE SWAN MEDICAL CENTRE,M85011,3
2020-11-01,DAWLEY MEDICAL PRACTICE,M82009,3
2020-11-01,RICHMOND MEDICAL CENTRE,P81182,3
2020-10-01,SOUTH REDDISH MEDICAL CTR 2,P88610,3
2020-10-01,LOCKSTOWN PRACTICE,M91021,3
2020-10-01,CASTLE PARTNERSHIP,D82011,3
2020-10-01,LAMBERT MEDICAL CENTRE,B82042,3
2020-10-01,TIEVE TARA,B87042,3
2020-10-01,COLNEY MEDICAL CENTRE,E82113,3
2020-12-01,RADCLIFFE MEDICAL PRACTICE,P83007,3
2020-12-01,HOLT MEDICAL PRACTICE,D82001,3
2020-07-01,FLEET MEDICAL CENTRE,J82110,3
2020-07-01,AMBROSE AVENUE GROUP PRACTICE,F81067,3
2021-04-01,ELMHAM SURGERY,D82056,3
2021-04-01,NEW STREET & NETHERTON GROUP PRACTICE,B85036,3
2021-04-01,ATHENA MEDICAL CENTRE,F84060,3
2020-10-01,MEDICENTRE,P92001,3
2020-10-01,THE MANOR PRACTICE,M85033,3
2020-10-01,OAKLANDS HEALTH CENTRE,G82160,3
2020-10-01,LOCKING HILL SURGERY,L84032,3
2020-11-01,THE JUNCTION SURGERY,B85660,3
2020-11-01,THE WATERFIELD PRACTICE,K81001,3
2021-02-01,CHIDDINGFOLD SURGERY,H81022,3
2021-05-01,CHARLTON HILL SURGERY,J82025,3
2020-07-01,STONY MEDICAL CENTRE,K82009,3
2020-07-01,DR SPENCER & PARTNERS,K83037,3
2020-09-01,LOFTHOUSE SURGERY,B86020,3
2021-04-01,ST. MARGARETS PRACTICE,E85007,3
2021-04-01,NEW SOUTHGATE SURGERY,B87027,3
2021-03-01,WALKLEY HOUSE MEDICAL CENTRE,C88005,3
2021-01-01,ANDOVER MEDICAL CENTRE,F83666,3
2021-04-01,MORECAMBE SURGERY,F85650,3
2020-09-01,HAZELWOOD GROUP PRACTICE,M84042,3
2020-09-01,THE ALASTAIR ROSS MEDICAL PRACTICE,P82018,3
2020-09-01,WALKDEN MEDICAL CENTRE,P87008,3
2020-09-01,THE JUNCTION SURGERY,B85660,3
2020-09-01,LINCOLN GREEN MEDICAL CENTRE,B86675,3
2020-09-01,LAKESIDE,M83132,3
2020-09-01,WENLOCK ROAD SURGERY,A88005,3
2020-09-01,THE ARCH MEDICAL PRACTICE,P84630,3
2020-09-01,ST GEORGES MED PRACTICE,C84086,3
2020-09-01,WHITMORE REANS MEDICAL PRACTICE,M92607,3
2020-09-01,COLLIERS WOOD SURGERY,H85649,3
2020-12-01,DR MELLOR & PARTNERS,C85016,3
2020-12-01,ABBEY MEDICAL CENTRE,M84036,3
2021-05-01,WHYBURN MEDICAL PRACTICE,Y06443,3
2021-05-01,LIMBRICK WOOD SURGERY,M86605,3
2021-02-01,ALDERWOOD MEDICAL PRACTICE,M83107,3
2021-02-01,COVENT GARDEN MEDICAL CENTRE,E87045,3
2021-02-01,KINGSWOOD SURGERY,K82022,3
2021-02-01,GRAHAM ROAD SURGERY,L81016,3
2021-02-01,FOWEY RIVER PRACTICE,L82035,3
2021-02-01,SOUTH WIGHT MEDICAL PRACTICE,J84016,3
2021-01-01,NORWOOD MEDICAL CENTRE,A82008,3
2021-01-01,HOLBROOKS HEALTH TEAM,M86032,3
2021-01-01,SHEEPCOT MEDICAL CENTRE,E82096,3
2021-01-01,THE LOUGHTON SURGERY,F81136,3
2021-01-01,WOLLASTON AND BOZEAT SURGERIES,K83079,3
2021-01-01,IVEL MEDICAL CENTRE,E81036,3
2020-08-01,PARK SURGERY,G82119,3
2020-08-01,BROOM LANE MEDICAL CENTRE,C87012,3
2020-08-01,WENLOCK ROAD SURGERY,A88005,3
2020-08-01,NEASHAM ROAD SURGERY,A83013,3
2020-08-01,THE ALBION MOUNT MEDICAL PRACTICE,B85646,3
2021-02-01,CHARMOUTH MEDICAL PRACTICE,J81628,3
2021-02-01,LAUREL BANK SURGERY,B86086,3
2021-02-01,HOLLYBROOK MEDICAL CENTRE,C81054,3
2021-02-01,HOLBORN MEDICAL CENTRE,F83058,3
2021-01-01,MORDEN HILL SURGERY,G85035,3
2021-03-01,NEW VALLEY PRACTICE,L83127,3
2021-03-01,KENSINGTON PARTNERSHIP,B83052,3
2021-03-01,FURNACE GREEN SURGERY,H82053,3
2021-03-01,WILLOW GREEN SURGERY,H82059,3
2021-03-01,ROMAN ROAD HEALTH CENTRE,P81709,3
2021-03-01,THE VILLAGE SURGERIES CROSTON&ECCLESTON,P81655,3
2021-03-01,ELSENHAM SURGERY,F81111,3
2021-03-01,GREAT LEVER ONE,P82633,3
2021-03-01,DR TUN & PARTNERS,P92004,3
2021-03-01,SELSDON PARK MEDICAL PRACTICE,H83018,3
2021-03-01,WICKHAM PARK SURGERY,G84607,3
2020-11-01,HOLES LANE MEDICAL CENTRE,N81007,3
2020-11-01,ALSTON MEDICAL PRACTICE,A82004,3
2020-11-01,"FIELD HOUSE SURGERY, BRIDLINGTON",B81060,3
2020-11-01,EVE HILL MEDICAL PRACTICE,M87006,3
2020-10-01,FOWEY RIVER PRACTICE,L82035,3
2020-10-01,LANGLEY MEDICAL PRACTICE,H84062,3
2020-10-01,BRANNEL SURGERY,L82011,3
2020-12-01,PORCH SURGERY,J83010,3
2020-07-01,KILDONAN HOUSE,P82003,3
2020-07-01,CRESCENT PROVIDENCE SURGERY,J81634,3
2020-07-01,HILLY FIELDS MEDICAL CENTRE,G85055,3
2020-07-01,NEASDEN MEDICAL CENTRE,E84665,3
2021-04-01,SHIFA SURGERY,P81622,3
2021-04-01,ST NEOTS HEALTH CENTRE,Y02769,3
2021-04-01,EASTLANDS MEDICAL CENTRE,P84051,3
2021-04-01,THE JOHN HAMPDEN SURGERY,K82035,3
2021-04-01,PRIORY SURGERY,K82053,3
2021-04-01,COASTAL VILLAGES PRACTICE,D82058,3
2021-04-01,STANLEY MEDICAL GROUP,A83023,3
2021-04-01,JAMES WIGG PRACTICE,F83023,3
2021-04-01,BEACONSFIELD ROAD SURGERY,G81084,3
2021-04-01,HULME HALL MEDICAL GROUP,P88025,3
2020-10-01,HATFIELD HEALTH CENTRE,C86003,3
2020-10-01,NENE VALLEY SURGERY,K83065,3
2020-11-01,ODDFELLOWS HALL & ST CLEMENTS,Y00999,3
2020-11-01,FAMILY SURGERY,P88005,3
2020-11-01,BRUNSTON PRACTICE,L84071,3
2020-11-01,GRANGE MEDICAL CENTRE,B83034,3
2020-11-01,CLIFT SURGERY,J82079,3
2020-11-01,HEATHCOT MEDICAL PRACTICE,H81032,3
2020-11-01,CHEADLE HULME HEALTH CTR 2,P88007,3
2021-05-01,HALL GREEN HEALTH,Y00159,3
2021-05-01,LONG STRATTON MEDICAL PARTNERSHIP,D82037,3
2020-07-01,DR KRISHNAN & PTNR - KENT ELMS HC,F81046,3
2020-07-01,MESNES VIEW SURGERY,P92634,3
2020-12-01,THE ESTON SURGERY,A81065,3
2020-09-01,RIBBLETON MEDICAL CENTRE,P81184,3
2020-09-01,KINGSKERSWELL & IPPLEPEN MED PRACTICE,L83031,3
2020-09-01,GROVE MEDICAL PRACTICE,P91633,3
2020-09-01,SEVEN DIALS MEDICAL CENTRE,G81047,3
2020-10-01,NECHELLS PRACTICE,M85759,3
2020-10-01,CONCORD MEDICAL PRACTICE,A89022,3
2021-05-01,ALRESFORD SURGERY,J82124,3
2021-05-01,STOCKWELL LODGE MED.CTR.,E82115,3
2021-05-01,KINGS ROAD MEDICAL CENTRE,E87063,3
2021-04-01,FENLAND GROUP PRACTICE,D81611,3
2021-03-01,RIVERSIDE PRACTICE,D81603,3
2021-01-01,BROOKMILL MEDICAL CENTRE,P92023,3
2021-01-01,RATBY SURGERY,C82634,3
2021-01-01,KINGSBRIDGE MEDICAL CENTRE,M83141,3
2021-04-01,RICHMOND MEDICAL CENTRE,C88085,3
2020-09-01,HESA MEDICAL CENTRE - Y00352,Y00352,3
2020-09-01,ST CLEMENTS PARTNERSHIP,J82035,3
2020-09-01,SOUTHBROOM SURGERY,J83049,3
2020-09-01,FENLAND GROUP PRACTICE,D81611,3
2020-09-01,SEVERN VALLEY MEDICAL PRACTICE,M81006,3
2020-09-01,KNIGHTSBRIDGE MEDICAL CENTRE,E87738,3
2020-12-01,DR KHARE'S SURGERY,M83113,3
2020-12-01,THE ROSE TREE PMS PRACTICE,C85014,3
2020-12-01,THE MAYFLOWER MEDICAL PRACTICE,C86009,3
2020-12-01,THE GABLES MEDICENTRE,M86008,3
2020-12-01,THE SIDINGS MEDICAL PRACTICE,C83060,3
2021-05-01,CARTERKNOWLE & DORE MEDICAL PRACTICE,C88016,3
2021-05-01,GROVE HOUSE SURGERY,H82043,3
2021-05-01,DR KHALID & PARTNERS,K83059,3
2021-05-01,MARLBOROUGH SURGERY,A83051,3
2021-05-01,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,P84673,3
2021-05-01,THE SINGH MEDICAL PRACTICE,P84065,3
2021-05-01,OLD BRIDGE SURGERY,L82022,3
2021-02-01,SWAN MEDICAL GROUP,J82098,3
2021-02-01,MEON MEDICAL CENTRE,M84066,3
2021-02-01,KINGS MEDICAL CENTRE,F81169,3
2021-02-01,BEDFORD STREET SURGERY,K82039,3
2021-02-01,ELLERGREEN MEDICAL CENTRE,N82018,3
2021-01-01,CAVENDISH MEDICAL CENTRE,N85017,3
2021-01-01,SHAP MEDICAL PRACTICE,A82031,3
2020-08-01,HADWEN HEALTH,L84009,3
2020-08-01,MARDEN MEDICAL CENTRE,G82215,3
2020-08-01,IRWELL MEDICAL PRACTICE,P81027,3
2020-08-01,CHIPPING NORTON HEALTH CENTRE,K84030,3
2020-08-01,ROSEWORTH SURGERY,A86006,3
2021-02-01,EVEREST HOUSE SURGERY,E82051,3
2021-01-01,HOLLIES MEDICAL CENTRE,C88052,3
2021-01-01,DR KHAN & PARTNERS,F81001,3
2021-03-01,DEERNESS PARK MEDICAL GROUP,A89001,3
2021-03-01,SILLOTH GROUP MEDICAL PRACTICE,A82037,3
2021-03-01,DR DEWAN VK,M88646,3
2021-03-01,CASTLEFIELDS,M83024,3
2021-03-01,TOWER HOUSE SURGERY,K82010,3
2021-03-01,TOPSHAM SURGERY,L83036,3
2021-03-01,HACKNESS ROAD SURGERY,B82106,3
2020-11-01,DR N DUMPHY & PARTNERS,B86005,3
2020-11-01,BLACKETTS MEDICAL PRACTICE,A83034,3
2020-11-01,JS MEDICAL PRACTICE,F85705,3
2020-10-01,THE MANOR PRACTICE,F86011,3
2020-10-01,EAST NORFOLK MEDICAL PRACTICE,D82007,3
2020-12-01,WELLINGTON MEDICAL PRACTICE,M82039,3
2020-12-01,HURLEY AND RIVERSIDE PRACTICES,G85053,3
2020-12-01,NEWPORT PAGNELL MED.CTR.,K82016,3
2020-12-01,ANNFIELD PLAIN SURGERY,A83644,3
2020-07-01,WELLFIELD HEALTH CENTRE,P86007,3
2020-07-01,BURNEY STREET PMS,G83065,3
2020-07-01,VAUXHALL HEALTH CENTRE,N82115,3
2020-07-01,THE LAURELS SURGERY,F81149,3
2020-07-01,QUARRY BANK MEDICAL CENTRE,M87027,3
2021-04-01,GRIMETHORPE SURGERY,C85018,3
2021-04-01,RIVERSIDE SURGERY,M81004,3
2021-04-01,GROVE MEDICAL CENTRE,H81066,3
2020-10-01,QUEENSTOWN ROAD MEDICAL PRACTICE,H85003,3
2020-10-01,LAWTON HOUSE SURGERY,N81052,3
2020-11-01,GROVE MEDICAL CENTRE,H81066,3
2020-11-01,PARK PRACTICE,G81104,3
2020-08-01,GOSBERTON MEDICAL CENTRE,C83036,3
2020-08-01,HOLT MEDICAL PRACTICE,D82001,3
2020-11-01,PIRBRIGHT SURGERY,H81129,3
2020-11-01,LIVERSEDGE MEDICAL CENTRE,B85612,3
2020-11-01,AT MEDICS - THE LOXFORD PRACTICE,Y02987,3
2021-02-01,CONISTON MEDICAL PRACTICE,L81036,3
2021-05-01,PHOENIX SURGERY,J83645,3
2021-05-01,GREAT WITLEY SURGERY,M81033,3
2020-07-01,BEACONSFIELD ROAD SURGERY,G81084,3
2020-12-01,WIDDRINGTON SURGERY,A84029,3
2020-12-01,THE TRINITY MEDICAL PRACTICE,F81751,3
2020-09-01,WESTOVER SURGERY,L82622,3
2020-09-01,WICKHAM PARK SURGERY,G84607,3
2020-09-01,ANNFIELD PLAIN SURGERY,A83644,3
2020-10-01,GREEN LANE MEDICAL CENTRE,N82090,3
2021-04-01,JAMES ALEXANDER FAMILY PRACTICE,B81112,3
2021-04-01,27 BEAUMONT STREET,K84049,3
2021-04-01,"MILLBROOK SURGERY, CASTLE CARY",L85040,3
2021-04-01,QUEENS BOWER SURGERY,C84135,3
2021-01-01,CENTRAL SURGERY,E82100,3
2021-01-01,THE ROOKERY MEDICAL CENTRE,D83029,3
2021-04-01,GREENBANK MEDICAL PRACTICE,P85021,3
2020-09-01,THE GARTH,A81032,3
2020-09-01,TARPORLEY HEALTH CENTRE,N81018,3
2020-09-01,RANWORTH SURGERY,F81156,3
2020-09-01,BENFIELD PARK MEDICAL GROUP,A86023,3
2020-09-01,THE CEDARS MEDICAL CENTRE,N81008,3
2020-12-01,QUEENS PARK HEALTH CENTRE,E81021,3
2020-12-01,BRENTFORD GROUP PRACTICE,E85605,3
2020-12-01,BARTON SURGERY,L83005,3
2020-12-01,THE PATEL PRACTICE,A81612,3
2020-12-01,OLD COULSDON MEDICAL PRACTICE,H83013,3
2020-12-01,WICKERSLEY HEALTH CENTRE,C87015,3
2020-12-01,EAST CROYDON MEDICAL CENTRE,H83044,3
2020-12-01,THE PHOENIX PRACTICE,E83653,3
2021-05-01,GOSFORTH MEMORIAL MED.CTR,A86036,3
2021-05-01,WHITEHALL SURGERY,B86071,3
2021-05-01,MURTON MEDICAL CENTRE,A83041,3
2021-05-01,MANDALAY MEDICAL CENTRE,P82023,3
2021-02-01,ST. HELENS MEDICAL CENTRE,J84007,3
2021-02-01,MEADOWS SURGERY,H82003,3
2021-02-01,LAVANT ROAD SURGERY,H82051,3
2021-02-01,AUCKLAND MEDICAL GROUP,A83021,3
2021-01-01,THE ABINGDON SURGERY,K84054,3
2021-01-01,ST. AGNES SURGERY,L82054,3
2021-01-01,STUBLEY MEDICAL CENTRE,C81089,3
2021-01-01,TOPCLIFFE SURGERY,B82019,3
2021-01-01,MARTINS OAK SURGERY,G81023,3
2021-01-01,THE OAKLEY HEALTH GROUP,J82049,3
2021-01-01,GREENDALE PRIMARY CARE CENTRE,C84063,3
2020-08-01,HEALDS ROAD SURGERY,B85055,3
2020-08-01,GUIDEPOST MEDICAL GROUP,A84020,3
2020-08-01,OLD FIRE STATION SURGERY,B81051,3
2020-08-01,HORIZON HEALTHCARE,C81006,3
2020-08-01,EAST PARADE SURGERY,B82016,3
2020-08-01,THE MEADS SURGERY,G81037,3
2020-08-01,WESTBOURNE MEDICAL CENTRE,J81014,3
2021-01-01,ELLENBROOK MEDICAL CENTRE,P87624,3
2021-01-01,"FIELD HOUSE SURGERY, BRIDLINGTON",B81060,3
2021-01-01,THE LENNARD SURGERY,L81053,3
2021-01-01,DUNSTAN VILLAGE GROUP PRACTICE,N82662,3
2021-01-01,THE ROUNDHAY ROAD SURGERY,B86643,3
2021-03-01,HEALD GREEN HEALTH CENTRE 2,P88023,3
2021-03-01,HUMBER PRIMARY CARE LTD,B81006,3
2021-03-01,CARADOC SURGERY,F81026,3
2021-03-01,SAVILLE MEDICAL GROUP,A86003,3
2021-03-01,SOUTH PARK SURGERY,N81029,3
2021-03-01,RASTRICK HEALTH CENTRE,B84014,3
2021-03-01,WHADDON HEALTHCARE,K82026,3
2021-03-01,ST STEPHENS GATE MEDICAL PARTNERSHIP,D82008,3
2021-03-01,ELIZABETH HOUSE MEDICAL PRACTICE,H81116,3
2020-11-01,NORTON CANES PRACTICE,M83727,3
2020-11-01,ELMSWOOD SURGERY,C84011,3
2020-11-01,SWANAGE MEDICAL PRACTICE,J81010,3
2020-11-01,DESBOROUGH SURGERY,K82017,3
2020-11-01,WALLINGBROOK HEALTH CENTRE,L83025,3
2020-11-01,THE SURGERY - 48 MULGRAVE ROAD,H85018,3
2020-11-01,BRAMHALL HEALTH CENTRE,P88015,3
2020-10-01,NORTHFIELD MEDICAL CENTRE,C82068,3
2020-10-01,STAFFORD MEDICAL GROUP,L81066,3
2020-10-01,JESSOP MEDICAL PRACTICE,C81005,3
2020-10-01,ASHFORD MEDICAL PARTNERSHIP,G82080,3
2020-10-01,BARTHOLOMEW MEDICAL GROUP,B81068,3
2020-10-01,ALBANY PRACTICE,E85004,3
2020-10-01,FIG TREE MEDICAL PRACTICE,P82037,3
2020-12-01,THISTLEMOOR MEDICAL CENTRE,D81625,3
2020-12-01,VITTORIA MED CTR G,N85038,3
2020-12-01,FALLOWFIELD MEDICAL CENTRE,P84639,3
2020-12-01,ROYAL PRIMARY CARE EAST,Y04995,3
2020-12-01,MARSDEN RD. HEALTH CENTRE,A88003,3
2020-12-01,HADWEN HEALTH,L84009,3
2020-07-01,HENLEY-IN-ARDEN MED CTR,M84024,3
2020-07-01,THE RED HOUSE GROUP,E82085,3
2020-07-01,THE LIMES MEDICAL CENTRE,G82052,3
2020-07-01,OXTED HEALTH CENTRE,H81056,3
2020-07-01,BELLINGHAM PRACTICE,A84027,3
2020-07-01,LINCOLN GREEN MEDICAL CENTRE,B86675,3
2021-04-01,EAST HULL FAMILY PRACTICE,B81008,3
2021-04-01,PEMBERTON SURGERY,P92019,3
2021-04-01,STEVENAGE NORTH PCN HUB,Y06780,3
2021-04-01,PARK MEDICAL CENTRE,E85636,3
2020-10-01,FORDINGBRIDGE SURGERY,J82131,3
2020-10-01,CESTRIA HEALTH CENTRE,A83050,3
2020-10-01,OLD SCHOOL SURGERY,G81099,3
2020-11-01,WOODBROOK MEDICAL CENTRE,C82070,3
2020-11-01,SHOTFIELD MEDICAL PRACTICE,H85115,3
2020-11-01,STOCKWOOD MEDICAL CENTRE,L81009,3
2021-02-01,BOULTHAM PARK MEDICAL PRACTICE,C83014,3
2021-02-01,CHISLEHURST MEDICAL PRACTICE,G84010,3
2021-02-01,NEW DOVER ROAD SURGERY,G82115,3
2021-05-01,RIVERPORT MEDICAL PRACTICE,D81606,3
2021-05-01,THE AITUNE MEDICAL PRACTICE,C81023,3
2021-05-01,E12 HEALTH,F84121,3
2021-05-01,CORBETT MEDICAL PRACTICE,M81091,3
2021-05-01,ASH TREE HOUSE SURGERY,P81129,3
2021-05-01,ELLENBROOK MEDICAL CENTRE,P87624,3
2021-05-01,HADDENHAM SURGERY,D81062,3
2020-07-01,MAPLE VIEW MEDICAL PRACTICE,M81089,3
2020-12-01,LONGSHOOT MEDICAL PRACTICE,P92026,3
2020-10-01,WATLING VALE MEDICAL CTR.,K82076,3
2020-10-01,AXMINSTER MEDICAL PRACTICE,L83020,3
2020-10-01,TENBURY SURGERY,M81042,3
2021-04-01,TRAFALGAR MEDICAL GROUP PRACTICE,J82028,3
2021-04-01,PORTSLADE HEALTH CENTRE,G81046,3
2021-04-01,NORTHFIELDS SURGERY,E85014,3
2021-03-01,LANGHAM PLACE SURGERY,K83027,3
2021-03-01,THE MILL HILL SURGERY,E85107,3
2021-01-01,WALNUT TREE PRACTICE,L84075,3
2021-04-01,THE MISSION PRACTICE,F84016,3
2020-09-01,HACKENTHORPE MEDICAL CENTRE,C88096,3
2020-09-01,UPPERTHORPE MEDICAL CENTRE,C88031,3
2020-09-01,BRUNSTON PRACTICE,L84071,3
2020-09-01,MANCHESTER MEDICAL,P84616,3
2020-09-01,LIMES MEDICAL CENTRE,C81099,3
2020-09-01,SCHOOL LANE PMS PRACTICE,Y01690,3
2020-09-01,WEMBLEY PARK DRIVE MEDICAL CENTRE,E84709,3
2020-09-01,HILLSIDE PRACTICE,A81022,3
2020-09-01,THE MOORCROFT MEDICAL CTR,M83146,3
2020-12-01,CROWN HEIGHTS MEDICAL CENTRE,J82144,3
2020-12-01,STEPPINGSTONES MEDICAL PRACTICE,M87017,3
2020-12-01,SOUTHBOURNE PRACTICE,J81059,3
2020-12-01,MINSTER MEDICAL PRACTICE,C83072,3
2020-12-01,QUEENSWOOD MEDICAL PRACTICE,Y03035,3
2020-12-01,FOREST SURGERY,D83062,3
2020-12-01,THE NORTHERN MEDICAL CENTRE,F83060,3
2020-12-01,OLD SCHOOL SURGERY,G81099,3
2021-05-01,PRUDHOE MEDICAL GROUP,A84016,3
2021-05-01,WINCOBANK MEDICAL CENTRE,C88047,3
2021-05-01,GREASBY GROUP PRACTICE,N85032,3
2021-05-01,UEA MEDICAL CENTRE,D82088,3
2021-05-01,LANGLEY MEDICAL PRACTICE,H84062,3
2021-05-01,ABBEY MEDICAL CENTRE,C84065,3
2021-05-01,BRIDGE MEDICAL,A87023,3
2021-05-01,BLOCK LANE SURGERY,P85028,3
2021-02-01,RIVERGREEN MEDICAL CENTRE,C84060,3
2021-02-01,PARISHES BRIDGE MED.PRACT,H81036,3
2021-02-01,TUTBURY HEALTH CENTRE,M83037,3
2021-02-01,SILVERDALE MEDICAL PRACTICE,P87019,3
2021-02-01,CROFT MEDICAL CENTRE,M84015,3
2021-01-01,DR MALHOTRA & PARTNERS,P82006,3
2021-01-01,DRONFIELD MEDICAL PRACTICE,C81025,3
2020-08-01,FLIXTON ROAD MEDICAL CENTRE,P91029,3
2020-08-01,DR ALI GUTTRIDGE MEDICAL CENTRE,P81685,3
2020-08-01,THE LEYS HEALTH CENTRE,K84031,3
2020-08-01,RIPON SPA SURGERY,B82010,3
2020-08-01,THE GLEBELAND SURGERY,M81605,3
2020-08-01,UPPER THAMES MEDICAL GROUP,L84010,3
2021-02-01,OTTERFIELD MEDICAL CENTRE,E86027,3
2021-02-01,ASHOVER MEDICAL CENTRE,C81611,3
2021-01-01,BARNOLDSWICK MED CTR,P81078,3
2021-01-01,CHARLTON HILL SURGERY,J82025,3
2021-03-01,OSMASTON SURGERY,C81071,3
2021-03-01,BEXLEY MEDICAL GROUP,G83053,3
2021-03-01,THE LIMES SURGERY MEDICAL CENTRE,M87019,3
2021-03-01,HONLEY SURGERY,B85022,3
2021-03-01,MOORDOWN MEDICAL CENTRE,J81039,3
2021-03-01,THE CORINTHIAN SURGERY,L84056,3
2021-03-01,QUANTOCK MEDICAL CENTRE,L85013,3
2020-11-01,HETTON GROUP PRACTICE,A89004,3
2020-11-01,DALSTON MEDICAL GROUP,A82022,3
2020-11-01,DRS RAUT AND THOUFEEQ,B81631,3
2020-11-01,CLAY LANE MEDICAL PRACTICE,M86041,3
2020-11-01,STENNACK SURGERY,Y01922,3
2020-10-01,PEEL GPS,P83021,3
2020-10-01,FAIRFIELD SURGERY,Y01108,3
2020-10-01,DOVE RIVER,C81018,3
2020-10-01,KINGTHORNE GROUP PRACTICE,C86017,3
2020-12-01,WARMDENE SURGERY,G81036,3
2020-12-01,THE HEALTH CENTRE PRACTICE,E82072,3
2020-12-01,PARKFIELD MEDICAL CENTRE,E82027,3
2020-12-01,BURNEY STREET PMS,G83065,3
2020-12-01,HAREWOOD SURGERY,F81606,3
2020-07-01,THE NEW SURGERY,E85042,3
2020-07-01,KENTON BRIDGE MEDICAL CENTRE - DR RAJA,E84663,3
2021-04-01,CUMBERLAND HOUSE,M83020,3
2021-04-01,DUNSTER & PORLOCK SURGERIES,L85065,3
2021-04-01,BUNBURY MEDICAL PRACTICE,N81006,3
2021-04-01,HAWORTH MEDICAL PRACTICE,B83027,3
2021-04-01,LEYLANDS LANE MEDICAL PRACTICE,B83038,3
2021-04-01,ANGEL LANE SURGERY,F81090,3
2021-04-01,NEWPORT PAGNELL MED.CTR.,K82016,3
2021-04-01,THE ELMS MEDICAL CENTRE,N81079,3
2021-04-01,GREENFORD ROAD MED.CTR.,E85050,3
2020-10-01,TEMPLE FORTUNE MEDICAL GROUP,E83622,3
2020-11-01,MORECAMBE SURGERY,F85650,3
2020-11-01,THE JUNCTION MEDICAL PRACTICE,F83674,3
2020-11-01,CHURCH STRETTON MEDICAL CENTRE,M82008,3
2020-11-01,SHARROW LANE MEDICAL CENTRE,C88060,3
2021-05-01,NORWOOD SURGERY,N84008,3
2021-05-01,COLLINGHAM MEDICAL CENTRE,C84045,3
2021-05-01,PARTINGTON FAMILY PRACTICE,P91026,3
2020-07-01,THE WATERLOO PRACTICE,B85024,3
2020-07-01,THORNBURY ROAD CENTRE FOR HEALTH,E85001,3
2020-07-01,BLOFIELD SURGERY,D82080,3
2020-12-01,THE SURGERY (CRANWICH ROAD),F84686,3
2020-09-01,HYLTON MEDICAL GROUP,A89031,3
2020-10-01,ULVERSTON COMMUNITY HEALTH CENTRE,A82068,3
2020-10-01,MONKWEARMOUTH HEALTH CENTRE,A89040,3
2020-10-01,DR S M CHEN & PARTNER,B86094,3
2021-04-01,HARESFIELD HOUSE SURGERY,M81022,3
2021-03-01,OLD SCHOOL SURGERY,G81099,3
2021-04-01,COLLEGE SURGERY PARTNERSHIP,L83092,3
